Variants,Fitness Score
GSIL,0.001756944
GSIM,0
GSIN,0.001263057
GSIP,0.001347951
GSIQ,0.001218148
GSIR,0
GSIS,0.002314893
GSIT,0.001505952
GSIV,0.001626607
GSIW,0.00180318
GSIY,0
GSKA,0.002192667
GSKC,0.005537037
GSKD,0.17410486
GSKE,0.002447173
GSKF,0
GSKG,0.001986111
GSKH,0
GSKI,0
GSKK,0.002514526
GSKL,0.001756944
GSKM,0
GSKN,0.002825601
GSKP,0.004758391
GSKQ,0
GSKR,0.003458465
GSKS,0.00540446
GSKT,0.002053059
GSKV,0
GSKW,0
GSKY,0.002108333
GSLA,0.00786644
GSLC,0.004184478
GSLD,0.023999831
GSLE,0
GSLF,0.001873007
GSLG,0.072602012
GSLH,0.001723795
GSLI,0.000676749
GSLK,0.002782572
GSLL,0.004498843
GSLM,0.001427517
GSLN,0.001254386
GSLP,0.001785559
GSLQ,0.001978941
GSLR,0.004308897
GSLS,0.001881148
GSLT,0.01834416
GSLV,0.002821965
GSLW,0
GSLY,0.00222832
GSMA,0.017849965
GSMC,0.009212885
GSMD,0.005845178
GSME,0.001473566
GSMF,0.003426042
GSMG,0.045871688
GSMH,0
GSMI,0
GSMK,0.001877283
GSML,0.002269841
GSMM,0.001851914
GSMN,0
GSMP,0.001229073
GSMQ,0.003878538
GSMR,0
GSMS,0.002214815
GSMT,0.004938438
GSMV,0
GSMW,0.007830952
GSMY,0.001298973
GSNA,0.003088263
GSNC,0.004894345
GSND,0.147275953
GSNE,0
GSNF,0.004152778
GSNG,0
GSNH,0.001548493
GSNI,0.004420699
GSNK,0
GSNL,0
GSNM,0.001877283
GSNN,0
GSNP,0.002526114
GSNQ,0.007260486
GSNR,0.001320884
GSNS,0.000635924
GSNT,0.002186835
GSNV,0.001930164
GSNW,0
GSNY,0
GSPA,0.003771789
GSPC,0.001851914
GSPD,0.03275974
GSPE,0.002825601
GSPF,0.001427517
GSPG,0.004438597
GSPH,0
GSPI,0
GSPK,0.001651104
GSPL,0.001240196
GSPM,0
GSPN,0
GSPP,0.000792148
GSPQ,0
GSPR,0.000484246
GSPS,0.001830273
GSPT,0.002053059
GSPV,0
GSPW,0
GSPY,0.002503044
GSQA,0.001531192
GSQC,0
GSQD,0.151147325
GSQE,0
GSQF,0
GSQG,0.002740833
GSQH,0.004530303
GSQI,0
GSQK,0
GSQL,0.001707684
GSQM,0
GSQN,0.010027439
GSQP,0.001042142
GSQQ,0.002561526
GSQR,0.001142014
GSQS,0.001986111
GSQT,0.001137275
GSQV,0.001877283
GSQW,0.004420699
GSQY,0
GSRA,0.003195272
GSRC,0.001936985
GSRD,0.037916846
GSRE,0
GSRF,0.00085651
GSRG,0.003495961
GSRH,0.001557292
GSRI,0.000828046
GSRK,0.001870876
GSRL,0.000960012
GSRM,0.000993056
GSRN,0.000742773
GSRP,0.001078007
GSRQ,0
GSRR,0.001623396
GSRS,0.000985911
GSRT,0.002182689
GSRV,0
GSRW,0.002007937
GSRY,0.001280763
GSSA,0.004354167
GSSC,0.001561728
GSSD,0
GSSE,0.002622807
GSSF,0.002430894
GSSG,0.000540598
GSSH,0.00120388
GSSI,0.001314548
GSSK,0.001962411
GSSL,0.001872619
GSSM,0.001305159
GSSN,0.002972704
GSSP,0.001878453
GSSQ,0.000960012
GSSR,0.001277778
GSSS,0.00142858
GSST,0.002868827
GSSV,0.000740766
GSSW,0.001314548
GSSY,0.002482639
GSTA,0.002237415
GSTC,0.001734705
GSTD,0.017808558
GSTE,0
GSTF,0.001363599
GSTG,0
GSTH,0.000978869
GSTI,0
GSTK,0.001420121
GSTL,0.000459871
GSTM,0.001602827
GSTN,0
GSTP,0.001290816
GSTQ,0
GSTR,0.001943853
GSTS,0
GSTT,0.002015319
GSTV,0.002210349
GSTW,0.002700328
GSTY,0
GSVA,0.001238795
GSVC,0.00294186
GSVD,0
GSVE,0.000861897
GSVF,0.000462979
GSVG,0.002822691
GSVH,0.00141572
GSVI,0.001381933
GSVK,0.001508716
GSVL,0.002752092
GSVM,0.001492287
GSVN,0.001676351
GSVP,0.001311404
GSVQ,0.000356879
GSVR,0.002207975
GSVS,0.002070507
GSVT,0.001977294
GSVV,0.001848791
GSVW,0.000550368
GSVY,0.001025249
GSWA,0.003647497
GSWC,0.00464548
GSWD,0.030457621
GSWE,0
GSWF,0.002963063
GSWG,0.002045398
GSWH,0
GSWI,0.002727197
GSWK,0.001702381
GSWL,0.009974552
GSWM,0.00334248
GSWN,0.002727197
GSWP,0.001328352
GSWQ,0.001146792
GSWR,0.006427415
GSWS,0.002242908
GSWT,0.004001217
GSWV,0.008445145
GSWW,0.004350529
GSWY,0.002537809
GSYA,0.111322363
GSYC,0.018740741
GSYD,0.020433516
GSYE,0.003860329
GSYF,0.004420699
GSYG,0.453403815
GSYH,0.00304537
GSYI,0.008305556
GSYK,0.002469219
GSYL,0.003784188
GSYM,0.00480848
GSYN,0.004836765
GSYP,0.006666892
GSYQ,0
GSYR,0
GSYS,0.005915468
GSYT,0.102019908
GSYV,0.011161765
GSYW,0.002192667
GSYY,0.00324359
GTAA,0.007305281
GTAC,0.00756092
GTAD,0.002870886
GTAE,0.001431245
GTAF,0.000736783
GTAG,0.004385333
GTAH,0.001584297
GTAI,0.001575192
GTAK,0.000772066
GTAL,0.001711493
GTAM,0.002192667
GTAN,0.002065955
GTAP,0.002024623
GTAQ,0
GTAR,0.001167306
GTAS,0.002531416
GTAT,0.00240424
GTAV,0.000392108
GTAW,0.003806713
GTAY,0.00116137
GTCA,0.030149167
GTCC,0.018581921
GTCD,0.015138863
GTCE,0.001851914
GTCF,0.002635417
GTCG,0.007100605
GTCH,0
GTCI,0
GTCK,0.006578
GTCL,0.005619021
GTCM,0.002060777
GTCN,0.006644444
GTCP,0.00812646
GTCQ,0.00304537
GTCR,0.00696822
GTCS,0.005577277
GTCT,0.007575168
GTCV,0
GTCW,0
GTCY,0
GTDA,0.000492956
GTDC,0.001450176
GTDD,0.092703744
GTDE,0.00116137
GTDF,0.001317708
GTDG,0.004323081
GTDH,0.000898634
GTDI,0.001317708
GTDK,0.001548493
GTDL,0.001469616
GTDM,0.00352897
GTDN,0.001280763
GTDP,0.002522239
GTDQ,0.001151611
GTDR,0.001707684
GTDS,0.002144068
GTDT,0.000871489
GTDV,0.002441722
GTDW,0.001363599
GTDY,0.004282552
GTEA,0.001417672
GTEC,0.001593508
GTED,0.074745448
GTEE,0.001631448
GTEF,0.003536559
GTEG,0.001218148
GTEH,0.001809131
GTEI,0.001681493
GTEK,0.006045956
GTEL,0.001908658
GTEM,0.001839485
GTEN,0.002840242
GTEP,0.003401744
GTEQ,0.002237415
GTER,0.00130309
GTES,0.001336992
GTET,0.000994858
GTEV,0
GTEW,0
GTEY,0.002480392
GTFA,0.064883429
GTFC,0.025025
GTFD,0.034036636
GTFE,0.003953125
GTFF,0.001212758
GTFG,0.552947193
GTFH,0.00166616
GTFI,0.003915476
GTFK,0.00384229
GTFL,0.001783623
GTFM,0.004493169
GTFN,0.005132647
GTFP,0.004656756
GTFQ,0.001740212
GTFR,0.000686926
GTFS,0.006461022
GTFT,0.292538803
GTFV,0.008324961
GTFW,0
GTFY,0.006311129
GTGA,0.005107143
GTGC,0.055439584
GTGD,0
GTGE,0
GTGF,0.031292979
GTGG,0.001313498
GTGH,0.000682648
GTGI,0.006362649
GTGK,0
GTGL,0.02167098
GTGM,0.089398275
GTGN,0.005842862
GTGP,0.00281015
GTGQ,0.000462979
GTGR,0.001657762
GTGS,0.003306192
GTGT,0.003400069
GTGV,0.010161406
GTGW,0.02716685
GTGY,0.006695165
GTHA,0.002855035
GTHC,0
GTHD,0.138012445
GTHE,0.010541667
GTHF,0
GTHG,0.002740833
GTHH,0.002342593
GTHI,0.002947133
GTHK,0
GTHL,0.004249354
GTHM,0
GTHN,0
GTHP,0.002149673
GTHQ,0
GTHR,0
GTHS,0.001050128
GTHT,0
GTHV,0.003559524
GTHW,0
GTHY,0.002635417
GTIA,0
GTIC,0.00167124
GTID,0.060979066
GTIE,0.002947133
GTIF,0.001522685
GTIG,0.001058237
GTIH,0.002362787
GTII,0
GTIK,0.004836765
GTIL,0.000431627
GTIM,0.002900353
GTIN,0.004894345
GTIP,0.001452739
GTIQ,0.001412801
GTIR,0.002387485
GTIS,0.002060777
GTIT,0.000545983
GTIV,0
GTIW,0.001839485
GTIY,0.005958333
GTKA,0.003068097
GTKC,0.006229167
GTKD,0.165497813
GTKE,0
GTKF,0
GTKG,0.004184478
GTKH,0.002015319
GTKI,0
GTKK,0.007613426
GTKL,0.00464548
GTKM,0
GTKN,0
GTKP,0.0055
GTKQ,0.002158136
GTKR,0.002740833
GTKS,0.00324359
GTKT,0
GTKV,0.001398384
GTKW,0.004216667
GTKY,0.002469219
GTLA,0.0044757
GTLC,0.004249354
GTLD,0
GTLE,0.000654137
GTLF,0.002124677
GTLG,0.021439034
GTLH,0.003519529
GTLI,0.003036934
GTLK,0.002119201
GTLL,0.002345677
GTLM,0.001387764
GTLN,0.001856095
GTLP,0.00163754
GTLQ,0.000509449
GTLR,0.002748687
GTLS,0.00298322
GTLT,0.009773178
GTLV,0.002995446
GTLW,0.001785559
GTLY,0.001154035
GTMA,0.003806713
GTMC,0.00291578
GTMD,0.003276313
GTME,0.004705293
GTMF,0.001539794
GTMG,0.011036913
GTMH,0.002947133
GTMI,0
GTMK,0
GTML,0.001339169
GTMM,0
GTMN,0.001343546
GTMP,0.001425043
GTMQ,0
GTMR,0.000808505
GTMS,0.002335938
GTMT,0.002124677
GTMV,0.001401961
GTMW,0
GTMY,0.00240424
GTNA,0.003796168
GTNC,0.004983333
GTND,0.124597907
GTNE,0.008770667
GTNF,0
GTNG,0.004090796
GTNH,0
GTNI,0
GTNK,0.004090796
GTNL,0.00157218
GTNM,0.005374183
GTNN,0.00480848
GTNP,0.002373016
GTNQ,0.001631448
GTNR,0.001305159
GTNS,0.003654444
GTNT,0.001412801
GTNV,0.003678971
GTNW,0
GTNY,0.001745754
GTPA,0.003875926
GTPC,0.008061275
GTPD,0.020631615
GTPE,0
GTPF,0.001602827
GTPG,0.000996667
GTPH,0.00322451
GTPI,0.004923653
GTPK,0.004593575
GTPL,0.001522685
GTPM,0
GTPN,0.001324074
GTPP,0.001317708
GTPQ,0.002635417
GTPR,0.001050128
GTPS,0.002265152
GTPT,0.002011621
GTPV,0.001570678
GTPW,0
GTPY,0.001343546
GTQA,0.001100736
GTQC,0.003754566
GTQD,0.142265637
GTQE,0
GTQF,0.003150383
GTQG,0.002425516
GTQH,0.00232274
GTQI,0
GTQK,0.003383745
GTQL,0.003469409
GTQM,0.003426042
GTQN,0
GTQP,0.001022699
GTQQ,0
GTQR,0.001074837
GTQS,0.001809131
GTQT,0
GTQV,0.003678971
GTQW,0
GTQY,0.002825601
GTRA,0.004086984
GTRC,0.008870011
GTRD,0
GTRE,0.002491667
GTRF,0.001305159
GTRG,0.002060777
GTRH,0.0029838
GTRI,0.002832903
GTRK,0.002000608
GTRL,0.000792721
GTRM,0.000685208
GTRN,0.001839485
GTRP,0.001025761
GTRQ,0
GTRR,0.001503592
GTRS,0.001759451
GTRT,0.00189677
GTRV,0.001333739
GTRW,0
GTRY,0.000535319
GTSA,0.002710119
GTSC,0.005400657
GTSD,0
GTSE,0.00501372
GTSF,0.004030637
GTSG,0.001997692
GTSH,0.000697413
GTSI,0.003868112
GTSK,0.004441165
GTSL,0.001483938
GTSM,0.00120212
GTSN,0.001403157
GTSP,0.00210371
GTSQ,0.001668696
GTSR,0.001050799
GTSS,0.003097908
GTST,0.002728102
GTSV,0.000568638
GTSW,0.001218148
GTSY,0.002121388
GTTA,0.002855035
GTTC,0.003114583
GTTD,0.011215575
GTTE,0
GTTF,0.002537809
GTTG,0.000935438
GTTH,0.003716384
GTTI,0.001434991
GTTK,0.004327632
GTTL,0.002024249
GTTM,0.001391286
GTTN,0.00231294
GTTP,0.001572932
GTTQ,0.00240424
GTTR,0.001858192
GTTS,0.002833949
GTTT,0.002196181
GTTV,0.004060494
GTTW,0.003630243
GTTY,0.00104612
GTVA,0.000456299
GTVC,0.003761006
GTVD,0
GTVE,0.001442544
GTVF,0.001259188
GTVG,0.00143
GTVH,0.00030319
GTVI,0.002137936
GTVK,0.000831816
GTVL,0.002735623
GTVM,0.001922043
GTVN,0.001086196
GTVP,0.000761695
GTVQ,0
GTVR,0.001197451
GTVS,0.001192704
GTVT,0.001586798
GTVV,0.001236466
GTVW,0.000930673
GTVY,0.000644902
GTWA,0.00220679
GTWC,0.001584297
GTWD,0.019181774
GTWE,0.003096987
GTWF,0.001292846
GTWG,0.001054167
GTWH,0.001022699
GTWI,0
GTWK,0
GTWL,0.006453486
GTWM,0.003205653
GTWN,0.00145789
GTWP,0.00270477
GTWQ,0.002480392
GTWR,0.00429
GTWS,0.001586589
GTWT,0.003867137
GTWV,0.002216307
GTWW,0.006909664
GTWY,0.005322007
GTYA,0.024848214
GTYC,0.012272388
GTYD,0.012868736
GTYE,0
GTYF,0.002076389
GTYG,0.14791799
GTYH,0
GTYI,0.006423828
GTYK,0.002284028
GTYL,0.001268904
GTYM,0.002561526
GTYN,0.001943853
GTYP,0.005579305
GTYQ,0
GTYR,0.000740766
GTYS,0.006329869
GTYT,0.025212414
GTYV,0.002885088
GTYW,0
GTYY,0.001621795
GVAA,0.008049725
GVAC,0.001971823
GVAD,0
GVAE,0.001105175
GVAF,0.000575805
GVAG,0.000795597
GVAH,0.000725088
GVAI,0.000583156
GVAK,0.000655702
GVAL,0.001662944
GVAM,0.000584399
GVAN,0.000978869
GVAP,0.000328834
GVAQ,0.000439236
GVAR,0.001073433
GVAS,0.001337808
GVAT,0.000939285
GVAV,0.000312524
GVAW,0
GVAY,0.000440648
GVCA,0.109125772
GVCC,0.0336375
GVCD,0.017546909
GVCE,0.001212758
GVCF,0.002219298
GVCG,0.052257134
GVCH,0.005481667
GVCI,0.007212719
GVCK,0.004983333
GVCL,0.005151942
GVCM,0
GVCN,0.003022978
GVCP,0.004843888
GVCQ,0.002383333
GVCR,0.002733025
GVCS,0.00411125
GVCT,0.006792153
GVCV,0.004385333
GVCW,0.001268904
GVCY,0.003943645
GVDA,0
GVDC,0.001405556
GVDD,0.053592768
GVDE,0.002436296
GVDF,0
GVDG,0
GVDH,0.003404762
GVDI,0.00111416
GVDK,0.001343546
GVDL,0.000942947
GVDM,0
GVDN,0
GVDP,0.001319294
GVDQ,0.001079068
GVDR,0
GVDS,0.001401961
GVDT,0.001218148
GVDV,0.001336992
GVDW,0
GVDY,0.001003968
GVEA,0.000730889
GVEC,0.007648837
GVED,0.040933296
GVEE,0.002458147
GVEF,0
GVEG,0
GVEH,0.001353498
GVEI,0.002007937
GVEK,0.002811111
GVEL,0.001155251
GVEM,0
GVEN,0.001729232
GVEP,0.001171296
GVEQ,0.001821152
GVER,0.00192745
GVES,0.0016591
GVET,0.001108154
GVEV,0
GVEW,0
GVEY,0.000916667
GVFA,0.248378682
GVFC,0.062005738
GVFD,0.034226552
GVFE,0.001729232
GVFF,0.000958333
GVFG,1.250312741
GVFH,0.000609074
GVFI,0.008192708
GVFK,0.003957882
GVFL,0.003361611
GVFM,0.006684959
GVFN,0
GVFP,0.018604995
GVFQ,0.00265456
GVFR,0.000998482
GVFS,0.024939339
GVFT,0.750880383
GVFV,0.0446875
GVFW,0.003126426
GVFY,0.002198529
GVGA,0.003857612
GVGC,0.053511508
GVGD,0.022840278
GVGE,0
GVGF,0.044949667
GVGG,0
GVGH,0.000669312
GVGI,0.004628049
GVGK,0
GVGL,0.012452312
GVGM,0.102142858
GVGN,0
GVGP,0.000515517
GVGQ,0.001135704
GVGR,0.00130872
GVGS,0.003300116
GVGT,0.004952166
GVGV,0.004861789
GVGW,0.009497937
GVGY,0.025527369
GVHA,0.003168593
GVHC,0.002060777
GVHD,0.092592292
GVHE,0.004894345
GVHF,0.005555743
GVHG,0.003262897
GVHH,0.004593575
GVHI,0
GVHK,0
GVHL,0.002409524
GVHM,0
GVHN,0.001827222
GVHP,0.001370417
GVHQ,0
GVHR,0.003310185
GVHS,0.002708333
GVHT,0.004100998
GVHV,0.003454832
GVHW,0
GVHY,0.004316273
GVIA,0.000551476
GVIC,0
GVID,0.044020058
GVIE,0.002597946
GVIF,0.002561526
GVIG,0.00334248
GVIH,0
GVII,0
GVIK,0.003096987
GVIL,0.001548493
GVIM,0.002768519
GVIN,0
GVIP,0.001544131
GVIQ,0.003275896
GVIR,0
GVIS,0.00154196
GVIT,0.001484206
GVIV,0.001370417
GVIW,0
GVIY,0.001142014
GVKA,0.002204424
GVKC,0
GVKD,0.102992767
GVKE,0.00575
GVKF,0.001986111
GVKG,0.002979167
GVKH,0.001370417
GVKI,0.001641218
GVKK,0
GVKL,0.00360636
GVKM,0
GVKN,0
GVKP,0.001132576
GVKQ,0
GVKR,0.002503044
GVKS,0.002640495
GVKT,0.002667478
GVKV,0
GVKW,0.002610317
GVKY,0
GVLA,0.010147105
GVLC,0.003110656
GVLD,0
GVLE,0.002573552
GVLF,0.001236002
GVLG,0.126796509
GVLH,0.001554768
GVLI,0.002305643
GVLK,0.001151611
GVLL,0.001734705
GVLM,0.002803922
GVLN,0.001912845
GVLP,0.002670202
GVLQ,0.000489872
GVLR,0.001279384
GVLS,0.002594978
GVLT,0.040260829
GVLV,0.001897367
GVLW,0.001880503
GVLY,0.001059259
GVMA,0.02345344
GVMC,0.002754606
GVMD,0.003908268
GVME,0.002045398
GVMF,0.001223586
GVMG,0.082225
GVMH,0.000961696
GVMI,0.00115647
GVMK,0
GVML,0.001151611
GVMM,0
GVMN,0.003328947
GVMP,0.001278771
GVMQ,0
GVMR,0.000417174
GVMS,0.002172391
GVMT,0.004774971
GVMV,0.001835379
GVMW,0
GVMY,0.000968492
GVNA,0.001340261
GVNC,0.001691872
GVND,0.086588376
GVNE,0
GVNF,0.001539794
GVNG,0.001066472
GVNH,0
GVNI,0.001651104
GVNK,0
GVNL,0.000910576
GVNM,0.003187016
GVNN,0
GVNP,0.001015123
GVNQ,0.00475289
GVNR,0.001641218
GVNS,0.00098062
GVNT,0
GVNV,0.001598154
GVNW,0.002362787
GVNY,0.001330502
GVPA,0.001591195
GVPC,0.005147105
GVPD,0.017233581
GVPE,0.00092284
GVPF,0.001531192
GVPG,0.00199092
GVPH,0.002629097
GVPI,0
GVPK,0.004299346
GVPL,0.001593508
GVPM,0.001083333
GVPN,0.001676351
GVPP,0.001245833
GVPQ,0.00132728
GVPR,0.001811123
GVPS,0.00125038
GVPT,0.001210081
GVPV,0.001089795
GVPW,0.002754606
GVPY,0.002811111
GVQA,0
GVQC,0.004060494
GVQD,0.094460187
GVQE,0
GVQF,0.001864512
GVQG,0
GVQH,0.001350164
GVQI,0
GVQK,0.002825601
GVQL,0.001009515
GVQM,0
GVQN,0.00602381
GVQP,0.001584297
GVQQ,0.001473566
GVQR,0.003506397
GVQS,0.003552932
GVQT,0.004760753
GVQV,0.002293584
GVQW,0.002610317
GVQY,0
GVRA,0.002610317
GVRC,0.001144398
GVRD,0
GVRE,0.000479167
GVRF,0.00122541
GVRG,0.000635187
GVRH,0.001652764
GVRI,0.002561526
GVRK,0.001132576
GVRL,0.000913992
GVRM,0.00227644
GVRN,0.000377006
GVRP,0.001386806
GVRQ,0.001306714
GVRR,0.001210972
GVRS,0.000688652
GVRT,0.001131908
GVRV,0.000246256
GVRW,0.003247433
GVRY,0.001050128
GVSA,0.001837588
GVSC,0.002509921
GVSD,0
GVSE,0.001943853
GVSF,0.001570678
GVSG,0.001755069
GVSH,0.00084768
GVSI,0.002610317
GVSK,0.00270477
GVSL,0.001816458
GVSM,0.001776877
GVSN,0.000686926
GVSP,0.001731053
GVSQ,0.000613848
GVSR,0.000909712
GVSS,0.001045676
GVST,0.000842901
GVSV,0.000696232
GVSW,0.000509449
GVSY,0.001306714
GVTA,0.001938355
GVTC,0.001481532
GVTD,0.009368365
GVTE,0
GVTF,0
GVTG,0
GVTH,0
GVTI,0
GVTK,0.001286776
GVTL,0.000960572
GVTM,0.001292846
GVTN,0.001030388
GVTP,0.001715165
GVTQ,0.000872877
GVTR,0.001405556
GVTS,0.000658063
GVTT,0.000852514
GVTV,0.000586902
GVTW,0.002947133
GVTY,0
GVVA,0.001051135
GVVC,0.000411537
GVVD,0
GVVE,0
GVVF,0.000742773
GVVG,0.002610317
GVVH,0.000229936
GVVI,0.000768817
GVVK,0.00112176
GVVL,0.000809102
GVVM,0.00038549
GVVN,0.000656487
GVVP,0.000496168
GVVQ,0.000746143
GVVR,0.000429261
GVVS,0.001209838
GVVT,0.000607993
GVVV,0
GVVW,0
GVVY,0.001560839
GVWA,0.003522099
GVWC,0.002787288
GVWD,0.016022528
GVWE,0.002068553
GVWF,0
GVWG,0
GVWH,0.000699192
GVWI,0.001723795
GVWK,0.001305159
GVWL,0.000284024
GVWM,0.001091965
GVWN,0.000680108
GVWP,0.001183945
GVWQ,0.001514273
GVWR,0.001288288
GVWS,0.002173348
GVWT,0.001324074
GVWV,0.001920023
GVWW,0.001363599
GVWY,0.003995384
GVYA,0.059831081
GVYC,0.012458333
GVYD,0.01074925
GVYE,0.001356848
GVYF,0.001450176
GVYG,0.507386104
GVYH,0.001909988
GVYI,0.008433333
GVYK,0
GVYL,0.003718905
GVYM,0
GVYN,0
GVYP,0.005741969
GVYQ,0
GVYR,0.001791394
GVYS,0.006313573
GVYT,0.090351597
GVYV,0.003322222
GVYW,0.002303221
GVYY,0.001109649
GWAA,0.009859113
GWAC,0.007212719
GWAD,0.007965429
GWAE,0
GWAF,0.005710069
GWAG,0.006525794
GWAH,0.003426042
GWAI,0
GWAK,0
GWAL,0.003062384
GWAM,0
GWAN,0.005075617
GWAP,0
GWAQ,0
GWAR,0.003383745
GWAS,0.001651104
GWAT,0
GWAV,0.005322007
GWAW,0
GWAY,0
GWCA,0.098573831
GWCC,0.030453704
GWCD,0.04251624
GWCE,0.009788691
GWCF,0
GWCG,0.088098215
GWCH,0.003703829
GWCI,0.005958333
GWCK,0.005593537
GWCL,0.010278125
GWCM,0.005171384
GWCN,0.005374183
GWCP,0.01022699
GWCQ,0
GWCR,0.004282552
GWCS,0.010748366
GWCT,0.020386364
GWCV,0.00602381
GWCW,0
GWCY,0
GWDA,0.003114583
GWDC,0
GWDD,0.159386381
GWDE,0
GWDF,0
GWDG,0
GWDH,0
GWDI,0
GWDK,0
GWDL,0
GWDM,0
GWDN,0
GWDP,0
GWDQ,0
GWDR,0
GWDS,0
GWDT,0.002855035
GWDV,0
GWDW,0
GWDY,0
GWEA,0
GWEC,0
GWED,0.134296279
GWEE,0
GWEF,0
GWEG,0
GWEH,0
GWEI,0
GWEK,0
GWEL,0
GWEM,0
GWEN,0
GWEP,0
GWEQ,0
GWER,0
GWES,0
GWET,0
GWEV,0
GWEW,0
GWEY,0
GWFA,0.430247095
GWFC,0.122986112
GWFD,0.096180406
GWFE,0.004350529
GWFF,0
GWFG,1.864703714
GWFH,0.005374183
GWFI,0.008565104
GWFK,0
GWFL,0.007407658
GWFM,0.007308889
GWFN,0.004152778
GWFP,0.015283457
GWFQ,0.005537037
GWFR,0.002015319
GWFS,0.011551405
GWFT,0.854641671
GWFV,0.038674336
GWFW,0.005075617
GWFY,0
GWGA,0.021594445
GWGC,0.306712303
GWGD,0.068253585
GWGE,0
GWGF,0.358800002
GWGG,0.011540351
GWGH,0.008565104
GWGI,0.040306373
GWGK,0
GWGL,0.229836698
GWGM,0.515276669
GWGN,0
GWGP,0
GWGQ,0
GWGR,0.003062384
GWGS,0.005139063
GWGT,0.005680484
GWGV,0.068520834
GWGW,0.081209877
GWGY,0.024916667
GWHA,0.004894345
GWHC,0.006038939
GWHD,0.272364596
GWHE,0
GWHF,0
GWHG,0
GWHH,0
GWHI,0
GWHK,0
GWHL,0
GWHM,0
GWHN,0
GWHP,0
GWHQ,0
GWHR,0
GWHS,0
GWHT,0
GWHV,0
GWHW,0
GWHY,0
GWIA,0.002537809
GWIC,0.00464548
GWID,0.11679848
GWIE,0
GWIF,0
GWIG,0.002661003
GWIH,0.005481667
GWII,0
GWIK,0
GWIL,0.002352647
GWIM,0
GWIN,0.003302209
GWIP,0
GWIQ,0
GWIR,0.003915476
GWIS,0.001356848
GWIT,0.003824419
GWIV,0.004851032
GWIW,0.004983333
GWIY,0
GWKA,0
GWKC,0.011135845
GWKD,0.320129364
GWKE,0
GWKF,0
GWKG,0
GWKH,0
GWKI,0
GWKK,0.00644325
GWKL,0
GWKM,0
GWKN,0
GWKP,0
GWKQ,0.022840278
GWKR,0
GWKS,0
GWKT,0
GWKV,0
GWKW,0
GWKY,0
GWLA,0.010289818
GWLC,0.009035714
GWLD,0.040531943
GWLE,0
GWLF,0.003011905
GWLG,0.161545807
GWLH,0.004766667
GWLI,0.003806713
GWLK,0
GWLL,0
GWLM,0
GWLN,0
GWLP,0.001845679
GWLQ,0
GWLR,0.001018897
GWLS,0.002713696
GWLT,0.030453704
GWLV,0.009085635
GWLW,0.004152778
GWLY,0
GWMA,0.055881068
GWMC,0
GWMD,0.011677915
GWME,0
GWMF,0.031625
GWMG,0.126500001
GWMH,0
GWMI,0
GWMK,0
GWML,0.002635417
GWMM,0
GWMN,0
GWMP,0
GWMQ,0
GWMR,0
GWMS,0
GWMT,0.002947133
GWMV,0
GWMW,0
GWMY,0
GWNA,0
GWNC,0
GWND,0.212796582
GWNE,0
GWNF,0
GWNG,0.005270833
GWNH,0
GWNI,0
GWNK,0
GWNL,0
GWNM,0.005710069
GWNN,0
GWNP,0
GWNQ,0
GWNR,0
GWNS,0
GWNT,0
GWNV,0
GWNW,0
GWNY,0.011916667
GWPA,0.00222832
GWPC,0.008061275
GWPD,0.058300625
GWPE,0.005958333
GWPF,0
GWPG,0.003972222
GWPH,0
GWPI,0.010963333
GWPK,0
GWPL,0
GWPM,0
GWPN,0
GWPP,0.00291578
GWPQ,0
GWPR,0
GWPS,0
GWPT,0
GWPV,0
GWPW,0
GWPY,0
GWQA,0
GWQC,0
GWQD,0.303939425
GWQE,0
GWQF,0.005162046
GWQG,0
GWQH,0.015226852
GWQI,0
GWQK,0.007423407
GWQL,0
GWQM,0
GWQN,0
GWQP,0
GWQQ,0
GWQR,0
GWQS,0
GWQT,0
GWQV,0
GWQW,0
GWQY,0
GWRA,0.00322451
GWRC,0
GWRD,0.045063484
GWRE,0
GWRF,0
GWRG,0.006684959
GWRH,0
GWRI,0
GWRK,0
GWRL,0.004238402
GWRM,0
GWRN,0
GWRP,0.002561526
GWRQ,0
GWRR,0.006300766
GWRS,0.001557292
GWRT,0
GWRV,0.002124677
GWRW,0
GWRY,0
GWSA,0.002158136
GWSC,0.004090796
GWSD,0.028262006
GWSE,0
GWSF,0.003703829
GWSG,0
GWSH,0
GWSI,0
GWSK,0
GWSL,0
GWSM,0
GWSN,0
GWSP,0
GWSQ,0
GWSR,0.002458147
GWSS,0.00317471
GWST,0.002192667
GWSV,0.003404762
GWSW,0
GWSY,0.002796769
GWTA,0
GWTC,0.022840278
GWTD,0.031692866
GWTE,0
GWTF,0
GWTG,0
GWTH,0
GWTI,0
GWTK,0
GWTL,0.002303221
GWTM,0
GWTN,0
GWTP,0
GWTQ,0
GWTR,0.00232274
GWTS,0.002192667
GWTT,0.002246585
GWTV,0
GWTW,0
GWTY,0
GWVA,0
GWVC,0.005537037
GWVD,0.010910562
GWVE,0.001957738
GWVF,0
GWVG,0.004983333
GWVH,0.003404762
GWVI,0
GWVK,0
GWVL,0.000774247
GWVM,0.002635417
GWVN,0
GWVP,0.000820609
GWVQ,0
GWVR,0.000993056
GWVS,0
GWVT,0.00250686
GWVV,0.001450176
GWVW,0
GWVY,0.002045398
GWWA,0.005710069
GWWC,0.009136111
